Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,TowDir,WindDir,WindSpeed,SwellDir,SwellHeight,ICESArea,AphiaID,Species,SpecVal,Sex,SubFactor,LngtClass,HLNoAtLngt,NoPerHaul,BeamWidth,DistanceDerived,CPUE_number_per_hour,SweptArea_km2,CPUE_number_per_km2
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,110,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,140,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,150,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,160,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,180,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,200,2.00,2.000000,8,4081,4.00,0.03,61.26
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,220,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,250,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,310,2.00,2.000000,8,4081,4.00,0.03,61.26
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,380,2.00,2.000000,8,4081,4.00,0.03,61.26
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,400,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,430,1.00,1.000000,8,4081,2.00,0.03,30.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,110,4.00,4.000000,8,7482,4.00,0.06,66.83
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,130,4.00,4.000000,8,7482,4.00,0.06,66.83
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,190,4.00,4.000000,8,7482,4.00,0.06,66.83
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,230,4.00,4.000000,8,7482,4.00,0.06,66.83
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,240,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,260,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,270,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,280,4.00,4.000000,8,7482,4.00,0.06,66.83
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,290,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,310,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,320,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,330,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,400,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,105865,Amblyraja radiata,1,U,1.0000,430,2.00,2.000000,8,7482,2.00,0.06,33.41
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,F,1.0000,140,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,F,1.0000,280,2.00,2.000000,8,3841,4.00,0.03,65.09
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,F,1.0000,300,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,F,1.0000,330,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,F,1.0000,400,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,140,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,250,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,270,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,280,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,320,2.00,2.000000,8,3841,4.00,0.03,65.09
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,330,3.00,3.000000,8,3841,6.00,0.03,97.63
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,340,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,360,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,105865,Amblyraja radiata,1,M,1.0000,400,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,80,4.00,4.000000,8,7782,4.00,0.06,64.25
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,90,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,110,6.00,6.000000,8,7782,6.00,0.06,96.38
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,120,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,130,4.00,4.000000,8,7782,4.00,0.06,64.25
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,180,6.00,6.000000,8,7782,6.00,0.06,96.38
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,200,6.00,6.000000,8,7782,6.00,0.06,96.38
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,230,6.00,6.000000,8,7782,6.00,0.06,96.38
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,240,4.00,4.000000,8,7782,4.00,0.06,64.25
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,250,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,260,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,270,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,300,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,330,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,340,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,105865,Amblyraja radiata,1,U,1.0000,370,2.00,2.000000,8,7782,2.00,0.06,32.13
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,F,1.0000,310,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,F,1.0000,370,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,F,1.0000,420,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,270,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,290,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,300,2.00,2.000000,8,4155,4.00,0.03,60.17
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,310,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,320,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,360,2.00,2.000000,8,4155,4.00,0.03,60.17
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,380,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,220,182,359,1,,,IVb,105865,Amblyraja radiata,1,M,1.0000,410,1.00,1.000000,8,4155,2.00,0.03,30.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F033,33,2015,8,26,1631,-9,30,D,55.2850,0.4665,55.2490,0.4830,39F0,91,V,1,1,R,,F,8,4134,300,336,180,9,,,IVb,105865,Amblyraja radiata,1,F,1.0000,290,2.00,2.000000,8,4134,4.00,0.03,60.47
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F033,33,2015,8,26,1631,-9,30,D,55.2850,0.4665,55.2490,0.4830,39F0,91,V,1,1,R,,F,8,4134,300,336,180,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,210,1.00,1.000000,8,4134,2.00,0.03,30.24
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F033,33,2015,8,26,1631,-9,30,D,55.2850,0.4665,55.2490,0.4830,39F0,91,V,1,1,R,,F,8,4134,300,336,180,9,,,IVb,105865,Amblyraja radiata,1,M,1.0000,280,1.00,1.000000,8,4134,2.00,0.03,30.24
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,270,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,290,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,300,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,340,2.00,2.000000,8,3907,4.00,0.03,63.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,350,2.00,2.000000,8,3907,4.00,0.03,63.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,400,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,F,1.0000,410,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,210,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,230,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,260,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,280,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,300,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,310,4.00,4.000000,8,3907,8.00,0.03,127.98
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,320,2.00,2.000000,8,3907,4.00,0.03,63.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,380,2.00,2.000000,8,3907,4.00,0.03,63.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,410,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,450,1.00,1.000000,8,3907,2.00,0.03,31.99
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,105865,Amblyraja radiata,1,M,1.0000,470,2.00,2.000000,8,3907,4.00,0.03,63.99
